board;x_value_1;x_value_2;x_value_3;x_value_4;x_value_5;x_value_6;x_value_7;x_value_8;x_value_9;o_value_1;o_value_2;o_value_3;o_value_4;o_value_5;o_value_6;o_value_7;o_value_8;o_value_9
[0, 1, -1, 1, 1, 0, -1, 0, -1];-1.099999998;0;0;0;0;1;0;1;0;-1.12350715;0;0;0;0;0.997004377;0;0.994444392;0
[0, 1, -1, 1, -1, 0, 1, 0, -1];1;0;0;0;0;-0.151724618;0;-1.099999965;0;0.992918078;0;0;0;0;-0.200593019;0;-1.135222425;0
[0, 1, -1, 1, -1, 0, -1, 0, 1];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[0, 1, -1, -1, 1, 0, 1, 0, -1];-0.294626923;0;0;0;0;0.639952449;0;1;0;-0.601532976;0;0;0;0;0.48505911;0;0.997794919;0
[0, 1, -1, -1, 1, 0, -1, 0, 1];1;0;0;0;0;0.16238146;0;1;0;0.998810646;0;0;0;0;-0.084455061;0;0.998736661;0
[0, 1, -1, -1, -1, 0, 1, 0, 1];-0.595120525;0;0;0;0;0.540738749;0;1;0;-0.65285472;0;0;0;0;0.514391908;0;0.993675306;0
[0, -1, 1, 1, 1, 0, -1, 0, -1];-0.575798472;0;0;0;0;1;0;0.494554821;0;-0.609745434;0;0;0;0;0.9958099;0;0.511489992;0
[0, -1, 1, 1, -1, 0, 1, 0, -1];1;0;0;0;0;-1.099999951;0;0.043036786;0;0.995699358;0;0;0;0;-1.157766532;0;-0.176240232;0
[0, -1, 1, 1, -1, 0, -1, 0, 1];-0.591900243;0;0;0;0;1;0;0.57201667;0;-1.199987085;0;0;0;0;0.999999683;0;3.81E-05;0
[0, -1, 1, -1, 1, 0, -1, 0, 1];1;0;0;0;0;1;0;0.046389189;0;0.997350878;0;0;0;0;0.99932362;0;-0.137588906;0
[0, -1, 1, -1, -1, 0, 1, 0, 1];-1.099999618;0;0;0;0;1;0;1;0;-1.141195057;0;0;0;0;0.996574822;0;0.997827544;0
[0, -1, -1, 1, 1, 0, 1, 0, -1];1;0;0;0;0;1;0;-1.1;0;0.995228799;0;0;0;0;0.998194774;0;-1.124104022;0
[0, -1, -1, 1, 1, 0, -1, 0, 1];1;0;0;0;0;1;0;-0.197777114;0;0.994696254;0;0;0;0;0.99837822;0;-0.100862665;0
[0, -1, -1, 1, -1, 0, 1, 0, 1];1;0;0;0;0;-1.099999705;0;1;0;0.999191718;0;0;0;0;-1.155175878;0;0.998177971;0
[0, -1, -1, -1, 1, 0, 1, 0, 1];1;0;0;0;0;0.11134148;0;1;0;0.998521947;0;0;0;0;-0.066086484;0;0.998219832;0
[0, 1, 1, 1, -1, 0, -1, -1, 0];1;0;0;0;0;0.095671276;0;0;1.109999989;0.998296004;0;0;0;0;-0.234620452;0;0;1.183299283
[0, 1, 1, -1, 1, 0, -1, -1, 0];1;0;0;0;0;-1.1;0;0;0.436879299;0.996029764;0;0;0;0;-1.139714989;0;0;-0.15691463
[0, 1, 1, -1, -1, 0, 1, -1, 0];1;0;0;0;0;1.109999998;0;0;-0.337187088;0.99757681;0;0;0;0;1.172785548;0;0;-0.227686563
[0, 1, 1, -1, -1, 0, -1, 1, 0];1;0;0;0;0;-0.160494729;0;0;-1.099999982;0.997188059;0;0;0;0;-0.144459314;0;0;-1.119292546
[0, 1, -1, 1, 1, 0, -1, -1, 0];-0.003509861;0;0;0;0;1;0;0;1.11;-0.070389844;0;0;0;0;0.998199725;0;0;1.149812495
[0, 1, -1, 1, -1, 0, 1, -1, 0];1;0;0;0;0;0.770022097;0;0;0.415451312;0.998526001;0;0;0;0;0.519331775;0;0;0.469683269
[0, 1, -1, 1, -1, 0, -1, 1, 0];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[0, 1, -1, -1, 1, 0, 1, -1, 0];0.461939968;0;0;0;0;0;0;0;0.692316737;0.463602315;0;0;0;0;0;0;0;0.436375573
[0, 1, -1, -1, -1, 0, 1, 1, 0];-0.345020556;0;0;0;0;0.892374491;0;0;1;-0.650353343;0;0;0;0;0.531655287;0;0;0.994592164
[0, -1, 1, 1, 1, 0, -1, -1, 0];0.229466039;0;0;0;0;1;0;0;1.109999997;-0.163087334;0;0;0;0;0.999341372;0;0;1.197339023
[0, -1, 1, 1, -1, 0, 1, -1, 0];0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0
[0, -1, 1, 1, -1, 0, -1, 1, 0];0;0;0;0;0;0.703141399;0;0;0.531686967;0;0;0;0;0;0.579897671;0;0;0.519123139
[0, -1, 1, -1, 1, 0, -1, 1, 0];0.731575266;0;0;0;0;-0.385398656;0;0;0.46424883;0.542043885;0;0;0;0;-0.579244552;0;0;-0.206447156
[0, -1, 1, -1, -1, 0, 1, 1, 0];-0.769426368;0;0;0;0;0.540843987;0;0;1;-0.566385033;0;0;0;0;0.501123807;0;0;0.993626163
[0, -1, -1, 1, 1, 0, 1, -1, 0];1;0;0;0;0;1;0;0;0.469325333;0.9974957;0;0;0;0;0.994442219;0;0;-0.033786102
[0, -1, -1, 1, 1, 0, -1, 1, 0];1.109999973;0;0;0;0;1;0;0;0.063957353;1.204456864;0;0;0;0;0.997176373;0;0;-0.174975505
[0, -1, -1, 1, -1, 0, 1, 1, 0];1;0;0;0;0;0.24846514;0;0;1;0.997200944;0;0;0;0;-0.159595713;0;0;0.99216042
[0, -1, -1, -1, 1, 0, 1, 1, 0];0.75890068;0;0;0;0;-0.556560356;0;0;1;0.524081163;0;0;0;0;-0.604047417;0;0;0.992301466
[0, 1, 1, 1, -1, -1, 0, 0, -1];1;0;0;0;0;0;0.148244083;-0.261661293;0;0.997786194;0;0;0;0;0;-0.145527931;-0.199750265;0
[0, 1, 1, -1, 1, -1, 0, 0, -1];1;0;0;0;0;0;1;1;0;0.999950296;0;0;0;0;0;0.999978886;0.999946288;0
[0, 1, 1, -1, -1, 1, 0, 0, -1];1;0;0;0;0;0;-0.183113476;0.221502936;0;0.99355704;0;0;0;0;0;-0.01191836;-0.227173747;0
[0, 1, 1, -1, -1, -1, 0, 0, 1];0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0
[0, 1, -1, 1, 1, -1, 0, 0, -1];0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1
[0, 1, -1, 1, -1, 1, 0, 0, -1];-0.132869108;0;0;0;0;0;-0.148522149;-1.099999998;0;-0.061178424;0;0;0;0;0;-0.31284902;-1.119781372;0
[0, 1, -1, 1, -1, -1, 0, 0, 1];0.658420872;0;0;0;0;0;1.109999989;0.508861956;0;-0.131903828;0;0;0;0;0;1.181206289;-0.245668812;0
[0, 1, -1, -1, 1, 1, 0, 0, -1];0.429064175;0;0;0;0;0;0.521718175;1;0;0.513555569;0;0;0;0;0;0.499726247;0.998097624;0
[0, 1, -1, -1, 1, -1, 0, 0, 1];1;0;0;0;0;0;1.109999997;1;0;0.999983126;0;0;0;0;0;1.010859802;0.999987936;0
[0, 1, -1, -1, -1, 1, 0, 0, 1];-0.452283584;0;0;0;0;0;0.411750166;0.521850507;0;-0.699129124;0;0;0;0;0;0.530682163;-0.110424066;0
[0, -1, 1, 1, 1, -1, 0, 0, -1];0.825009194;0;0;0;0;0;1;0.490973169;0;0.490375916;0;0;0;0;0;0.997398654;0.487946683;0
[0, -1, 1, 1, -1, 1, 0, 0, -1];-0.538826698;0;0;0;0;0;-1.099999966;-0.666936784;0;-0.606377485;0;0;0;0;0;-1.115781352;-0.62496381;0
[0, -1, 1, 1, -1, -1, 0, 0, 1];-0.43088356;0;0;0;0;0;0.444942314;0.67851923;0;-0.614247407;0;0;0;0;0;-0.08381997;0.515746431;0
[0, -1, 1, -1, 1, 1, 0, 0, -1];0.727641381;0;0;0;0;0;1;0.675791494;0;0.508693898;0;0;0;0;0;0.995699278;0.475913057;0
[0, -1, 1, -1, 1, -1, 0, 0, 1];1;0;0;0;0;0;1;1.109999974;0;0.999833224;0;0;0;0;0;0.999794529;1.021046111;0
[0, -1, -1, 1, 1, -1, 0, 0, 1];1;0;0;0;0;0;0.0282094;-0.237808922;0;0.99647966;0;0;0;0;0;-0.162863185;-0.095067415;0
[0, -1, -1, 1, -1, 1, 0, 0, 1];-1.099999999;0;0;0;0;0;-1.1;-1.1;0;-1.2;0;0;0;0;0;-1.2;-1.2;0
[0, -1, -1, -1, 1, 1, 0, 0, 1];1;0;0;0;0;0;-0.087828108;-0.185795368;0;0.998578832;0;0;0;0;0;-0.14129133;-0.249376465;0
[0, 1, 1, 1, -1, -1, 0, -1, 0];1;0;0;0;0;0;0.837734291;0;0.57880796;0.998714032;0;0;0;0;0;0.442943665;0;0.514239636
[0, 1, 1, -1, 1, -1, 0, -1, 0];1;0;0;0;0;0;1;0;1.109999985;0.999999995;0;0;0;0;0;0.999999998;0;1.010100191
[0, 1, 1, -1, -1, 1, 0, -1, 0];1;0;0;0;0;0;1.109999975;0;1;1;0;0;0;0;0;1.010100017;0;1
[0, 1, 1, -1, -1, -1, 0, 1, 0];0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0
[0, 1, -1, 1, 1, -1, 0, -1, 0];-0.269372219;0;0;0;0;0;-0.192234134;0;0.471110371;-0.169755486;0;0;0;0;0;-0.626948349;0;0.489487263
[0, 1, -1, 1, -1, 1, 0, -1, 0];-0.498548943;0;0;0;0;0;0.344995906;0;-0.288465106;-0.056482224;0;0;0;0;0;0.614999163;0;-0.631668066
[0, 1, -1, 1, -1, -1, 0, 1, 0];-1.099999711;0;0;0;0;0;0.002165206;0;0.207955221;-1.137538368;0;0;0;0;0;-0.119916211;0;-0.151098289
[0, 1, -1, -1, 1, 1, 0, -1, 0];0.66441058;0;0;0;0;0;0;0;0.895425907;0.997540868;0;0;0;0;0;0;0;0.997974476
[0, 1, -1, -1, -1, 1, 0, 1, 0];-0.814353272;0;0;0;0;0;0.801748027;0;0.28235303;-0.514316852;0;0;0;0;0;0.537072082;0;-0.17052209
[0, -1, 1, 1, 1, -1, 0, -1, 0];1.11;0;0;0;0;0;1;0;1.109999969;1.01010008;0;0;0;0;0;0.999999998;0;1.010100145
[0, -1, 1, 1, -1, 1, 0, -1, 0];0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0
[0, -1, 1, 1, -1, -1, 0, 1, 0];0.668966677;0;0;0;0;0;1.109999888;0;0.37740594;1;0;0;0;0;0;1.0101;0;1
[0, -1, 1, -1, 1, 1, 0, -1, 0];1.109999998;0;0;0;0;0;1;0;1;1.0101;0;0;0;0;0;1;0;1
[0, -1, 1, -1, 1, -1, 0, 1, 0];1.109999949;0;0;0;0;0;1;0;1.11;1.010100001;0;0;0;0;0;1;0;1.010100001
[0, -1, 1, -1, -1, 1, 0, 1, 0];0.257866814;0;0;0;0;0;0.770211803;0;1;0.481893068;0;0;0;0;0;0.450093702;0;0.998137262
[0, -1, -1, 1, 1, -1, 0, 1, 0];-0.237012606;0;0;0;0;0;-1.09999997;0;0.086667765;-0.2557741;0;0;0;0;0;-1.145977785;0;-0.148273884
[0, -1, -1, 1, -1, 1, 0, 1, 0];0.298514271;0;0;0;0;0;0.257014007;0;-1.1;-0.177775595;0;0;0;0;0;-0.09600568;0;-1.148671261
[0, -1, -1, -1, 1, 1, 0, 1, 0];0.406660583;0;0;0;0;0;-0.1906717;0;0.180958243;0.520425953;0;0;0;0;0;-0.5588386;0;-0.169437047
[0, 1, 1, 1, -1, -1, -1, 0, 0];1;0;0;0;0;0;0;0.708901816;0.44375297;0.997345332;0;0;0;0;0;0;0.513564794;0.441421057
[0, 1, 1, -1, 1, -1, -1, 0, 0];1;0;0;0;0;0;0;1;0.802757655;0.997435328;0;0;0;0;0;0;0.997038243;-0.160152404
[0, 1, 1, -1, -1, 1, -1, 0, 0];1;0;0;0;0;0;0;-0.034040593;1;0.996519045;0;0;0;0;0;0;-0.021717353;0.997224495
[0, 1, 1, -1, -1, -1, 1, 0, 0];0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0
[0, 1, -1, 1, 1, -1, -1, 0, 0];-0.148426973;0;0;0;0;0;0;1;1.109999968;-0.103144345;0;0;0;0;0;0;0.998759118;1.182335867
[0, 1, -1, 1, -1, 1, -1, 0, 0];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[0, 1, -1, 1, -1, -1, 1, 0, 0];1;0;0;0;0;0;0;0.223994046;1.11;0.999334955;0;0;0;0;0;0;-0.168267579;1.148342604
[0, 1, -1, -1, 1, 1, -1, 0, 0];1.109999997;0;0;0;0;0;0;1;-0.276134905;1.147939899;0;0;0;0;0;0;0.998621971;-0.036672354
[0, 1, -1, -1, 1, -1, 1, 0, 0];0.459797268;0;0;0;0;0;0;1;1.10999992;-0.206013604;0;0;0;0;0;0;0.996880589;1.206594938
[0, 1, -1, -1, -1, 1, 1, 0, 0];0;0;0;0;0;0;0;0.721729605;0.573827726;0;0;0;0;0;0;0;0.530626939;0.491846901
[0, -1, 1, 1, 1, -1, -1, 0, 0];0.456028839;0;0;0;0;0;0;0;0.375184596;0.547445291;0;0;0;0;0;0;0;0.496368799
[0, -1, 1, 1, -1, 1, -1, 0, 0];-0.664681397;0;0;0;0;0;0;0.709195689;1;-0.658867342;0;0;0;0;0;0;0.501636313;0.994579111
[0, -1, 1, 1, -1, -1, 1, 0, 0];1;0;0;0;0;0;0;1.109999995;0.385365402;0.99747477;0;0;0;0;0;0;1.162731579;-0.011991077
[0, -1, 1, -1, 1, 1, -1, 0, 0];0.649491841;0;0;0;0;0;0;-0.479243058;1;0.511485566;0;0;0;0;0;0;-0.623745168;0.998425972
[0, -1, 1, -1, -1, 1, 1, 0, 0];-0.395684099;0;0;0;0;0;0;0.534441346;1;-0.626923537;0;0;0;0;0;0;0.487081486;0.997943389
[0, -1, -1, 1, 1, -1, 1, 0, 0];1;0;0;0;0;0;0;-1.099999962;0.445285013;0.997507128;0;0;0;0;0;0;-1.143340846;-0.029057256
[0, -1, -1, 1, -1, 1, 1, 0, 0];1;0;0;0;0;0;0;0.245003762;-1.099999745;0.996918712;0;0;0;0;0;0;-0.16932887;-1.13386459
[0, -1, -1, -1, 1, 1, 1, 0, 0];0.529182535;0;0;0;0;0;0;-0.468805954;0.234827643;0.446092592;0;0;0;0;0;0;-0.688070027;-0.182425421
[1, 0, 0, 0, 1, 1, -1, -1, -1];0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1
[1, 0, 0, 0, 1, -1, 1, -1, -1];0;0.210925766;1;1;0;0;0;0;0;0;-7.08E-04;0.995971198;0.997148089;0;0;0;0;0
[1, 0, 0, 0, 1, -1, -1, 1, -1];0;1;0.639732714;-0.413382333;0;0;0;0;0;0;0.996894587;0.531583767;-0.612092425;0;0;0;0;0
[1, 0, 0, 0, -1, 1, 1, -1, -1];0;1.109999978;-0.634503585;1;0;0;0;0;0;0;1.173798154;-0.068240597;0.996808004;0;0;0;0;0
[1, 0, 0, 0, -1, 1, -1, 1, -1];0;0.009817814;0.662283811;-0.518503722;0;0;0;0;0;0;-0.127982427;0.514230775;-0.584514818;0;0;0;0;0
[1, 0, 0, 0, -1, 1, -1, -1, 1];0;0.444802972;1;-1.099999983;0;0;0;0;0;0;0.004586516;0.996836444;-1.127930702;0;0;0;0;0
[1, 0, 0, 0, -1, -1, 1, 1, -1];0;-1.099999991;0.064383442;1;0;0;0;0;0;0;-1.146549973;-0.15809178;0.998476385;0;0;0;0;0
[1, 0, 0, 0, -1, -1, 1, -1, 1];0;0.230736763;-1.099999999;1;0;0;0;0;0;0;-0.074728224;-1.117242812;0.995655359;0;0;0;0;0
[1, 0, 0, 0, -1, -1, -1, 1, 1];0;-1.099999998;-0.328088318;-0.494183563;0;0;0;0;0;0;-1.155527205;-0.603300343;-0.620014271;0;0;0;0;0
[-1, 0, 0, 0, 1, 1, 1, -1, -1];0;1.109999999;1;1;0;0;0;0;0;0;1.178231883;0.998026511;0.997658533;0;0;0;0;0
[-1, 0, 0, 0, 1, 1, -1, 1, -1];0;1;-0.043090065;1;0;0;0;0;0;0;0.999298751;-0.096127214;0.998183424;0;0;0;0;0
[-1, 0, 0, 0, 1, 1, -1, -1, 1];0;0.901576139;1;1;0;0;0;0;0;0;-0.017389974;0.998202146;0.997271524;0;0;0;0;0
[-1, 0, 0, 0, 1, -1, 1, 1, -1];0;1;1;-0.325042804;0;0;0;0;0;0;0.996182942;0.999217953;-0.175562397;0;0;0;0;0
[-1, 0, 0, 0, 1, -1, 1, -1, 1];0;0.364253153;1;0.718150421;0;0;0;0;0;0;0.462431507;0.998299317;0.50597897;0;0;0;0;0
[-1, 0, 0, 0, 1, -1, -1, 1, 1];0;1;-0.390485119;0.50010728;0;0;0;0;0;0;0.998126082;-0.642750909;0.498519476;0;0;0;0;0
[-1, 0, 0, 0, -1, 1, 1, 1, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 0, 0, 0, -1, 1, 1, -1, 1];0;0.705546358;1;-0.498987263;0;0;0;0;0;0;0.442071494;0.999409463;-0.608731816;0;0;0;0;0
[-1, 0, 0, 0, -1, 1, -1, 1, 1];0;-1.09999999;1;0.160189199;0;0;0;0;0;0;-1.2;1;-1.2;0;0;0;0;0
[1, 0, 0, 1, 0, 1, -1, -1, -1];0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1
[1, 0, 0, 1, 0, -1, -1, 1, -1];0;0.801938042;0.857455779;0;-0.574442969;0;0;0;0;0;-0.004437772;0.459949296;0;-0.658324148;0;0;0;0
[1, 0, 0, 1, 0, -1, -1, -1, 1];0;1.109999997;1.109999977;0;1;0;0;0;0;0;1.010111885;1.010106781;0;0.999999943;0;0;0;0
[1, 0, 0, -1, 0, 1, 1, -1, -1];0;0.328860473;1.109999982;0;0.67884684;0;0;0;0;0;0.999999921;1.010100012;0;0.999999949;0;0;0;0
[1, 0, 0, -1, 0, 1, -1, 1, -1];0;1.109999977;0.787028207;0;0.734609011;0;0;0;0;0;1.204106017;0.491841646;0;0.513660142;0;0;0;0
[1, 0, 0, -1, 0, 1, -1, -1, 1];0;1.109999965;1;0;1;0;0;0;0;0;1.010844368;0.999993904;0;0.99998411;0;0;0;0
[1, 0, 0, -1, 0, -1, 1, 1, -1];0;-1.1;0.454911432;0;0.096813367;0;0;0;0;0;-1.145394145;-0.097714825;0;-0.109872306;0;0;0;0
[1, 0, 0, -1, 0, -1, 1, -1, 1];0;-0.29317898;0.029680562;0;1;0;0;0;0;0;-0.210595239;-0.12956248;0;0.998164441;0;0;0;0
[1, 0, 0, -1, 0, -1, -1, 1, 1];0;-0.045487817;-0.201030542;0;1;0;0;0;0;0;-0.056730131;-0.08153239;0;0.994541168;0;0;0;0
[-1, 0, 0, 1, 0, 1, 1, -1, -1];0;0.104770068;-0.215969261;0;1;0;0;0;0;0;-0.094699042;-0.319293141;0;0.992972309;0;0;0;0
[-1, 0, 0, 1, 0, 1, -1, 1, -1];0;0.258099541;0.380541466;0;1;0;0;0;0;0;-0.104226231;-0.011846697;0;0.998467072;0;0;0;0
[-1, 0, 0, 1, 0, 1, -1, -1, 1];0;1.109999989;1;0;1;0;0;0;0;0;1.010643679;0.999975884;0;0.999982054;0;0;0;0
[-1, 0, 0, 1, 0, -1, 1, 1, -1];0;-1.099999998;0.225912202;0;0.288228093;0;0;0;0;0;-1.140466792;-0.072946209;0;-0.038746624;0;0;0;0
[-1, 0, 0, 1, 0, -1, 1, -1, 1];0;0;0.694718916;0;0.691011387;0;0;0;0;0;0;0.455653586;0;0.521737801;0;0;0;0
[-1, 0, 0, 1, 0, -1, -1, 1, 1];0;0.772406438;0;0;0.664652338;0;0;0;0;0;0.506623099;0;0;0.474849341;0;0;0;0
[-1, 0, 0, -1, 0, 1, 1, 1, -1];0;0.162136489;-0.073828463;0;1.10999999;0;0;0;0;0;-0.082347358;-0.201033845;0;1.17481921;0;0;0;0
[-1, 0, 0, -1, 0, 1, 1, -1, 1];0;0.735736661;1;0;0.798529351;0;0;0;0;0;0.505088737;0.996545601;0;0.439678497;0;0;0;0
[-1, 0, 0, -1, 0, 1, -1, 1, 1];-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0
[1, 0, 0, 1, 1, 0, -1, -1, -1];0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1
[1, 0, 0, 1, -1, 0, -1, 1, -1];0;0.04345115;0.683328077;0;0;-0.47142635;0;0;0;0;0.051443125;0.511039126;0;0;-0.657658219;0;0;0
[1, 0, 0, 1, -1, 0, -1, -1, 1];0;0.010695072;0.081206319;0;0;-1.099999944;0;0;0;0;-0.099950115;-0.07615131;0;0;-1.143667872;0;0;0
[1, 0, 0, -1, 1, 0, 1, -1, -1];0;0.674717562;1;0;0;0.636558184;0;0;0;0;0.464212416;0.996450015;0;0;0.421372742;0;0;0
[1, 0, 0, -1, 1, 0, -1, 1, -1];0;1;0.795802381;0;0;0.458288399;0;0;0;0;0.998511831;0.504610293;0;0;0.424615712;0;0;0
[1, 0, 0, -1, -1, 0, 1, 1, -1];0;-0.558022895;-0.695489506;0;0;0;0;0;0;0;-1.2;-1.2;0;0;0;0;0;0
[1, 0, 0, -1, -1, 0, 1, -1, 1];0;-0.634800381;-1.099999995;0;0;-0.753364901;0;0;0;0;-0.648827258;-1.134063454;0;0;-0.585284197;0;0;0
[1, 0, 0, -1, -1, 0, -1, 1, 1];0;-1.099999999;0.362115838;0;0;0.094876937;0;0;0;0;-1.151360503;-0.043940878;0;0;-0.200553453;0;0;0
[-1, 0, 0, 1, 1, 0, 1, -1, -1];0;1.109999998;1;0;0;1;0;0;0;0;1.183981884;0.997579676;0;0;0.997574407;0;0;0
[-1, 0, 0, 1, 1, 0, -1, 1, -1];0;1;1.109999993;0;0;1;0;0;0;0;0.995949739;1.171294393;0;0;0.996413013;0;0;0
[-1, 0, 0, 1, 1, 0, -1, -1, 1];0;0.375881134;0.809329028;0;0;1;0;0;0;0;0.532541029;0.526463944;0;0;0.999223248;0;0;0
[-1, 0, 0, 1, -1, 0, 1, 1, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 0, 0, 1, -1, 0, 1, -1, 1];0;0;-0.43531372;0;0;-0.526384576;0;0;0;0;0;-1.2;0;0;-1.2;0;0;0
[-1, 0, 0, 1, -1, 0, -1, 1, 1];0;-0.38258316;0.43228928;0;0;-0.055846993;0;0;0;0;-0.653929768;0.402360181;0;0;-0.159802888;0;0;0
[-1, 0, 0, -1, 1, 0, 1, 1, -1];0;1;1;0;0;1.109999998;0;0;0;0;0.999846008;0.999879845;0;0;1.017147174;0;0;0
[-1, 0, 0, -1, 1, 0, 1, -1, 1];0;0.532866187;1;0;0;0.329522814;0;0;0;0;0.559489671;0.994545651;0;0;0.549053299;0;0;0
[-1, 0, 0, -1, 1, 0, -1, 1, 1];-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0
[1, 0, 0, 1, 1, -1, 0, -1, -1];0;-1.099999994;0.051346594;0;0;0;1;0;0;0;-1.132789604;-0.30501038;0;0;0;0.998804052;0;0
[1, 0, 0, 1, -1, 1, 0, -1, -1];0;0.304273211;-1.099999862;0;0;0;1;0;0;0;-0.065665862;-1.119870199;0;0;0;0.996780482;0;0
[1, 0, 0, 1, -1, -1, 0, 1, -1];0;-0.159148723;1.109999921;0;0;0;1;0;0;0;-0.267806293;1.201066904;0;0;0;0.999064828;0;0
[1, 0, 0, 1, -1, -1, 0, -1, 1];0;1.109999985;0.104569837;0;0;0;1;0;0;0;1.162204601;0.015058257;0;0;0;0.98920408;0;0
[1, 0, 0, -1, 1, 1, 0, -1, -1];0;-0.562627209;0.305456964;0;0;0;0.608508644;0;0;0;-0.587125586;-0.115746816;0;0;0;0.469809819;0;0
[1, 0, 0, -1, 1, -1, 0, 1, -1];0;1;1.109999985;0;0;0;0.342620414;0;0;0;0.99744313;1.174811957;0;0;0;-0.180093109;0;0
[1, 0, 0, -1, -1, 1, 0, 1, -1];0;0.637379679;0.428844949;0;0;0;0;0;0;0;0.531617724;0.503172653;0;0;0;0;0;0
[1, 0, 0, -1, -1, 1, 0, -1, 1];0;0.578091988;1;0;0;0;-0.356440624;0;0;0;0.542862321;0.996478921;0;0;0;-0.616094246;0;0
[1, 0, 0, -1, -1, -1, 0, 1, 1];0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0
[-1, 0, 0, 1, 1, -1, 0, 1, -1];0;1;1.109999913;0;0;0;0.289708047;0;0;0;0.996557643;1.18082834;0;0;0;0.019104443;0;0
[-1, 0, 0, 1, 1, -1, 0, -1, 1];0;0;0.563584471;0;0;0;0.702248523;0;0;0;0;0.488671829;0;0;0;0.500810678;0;0
[-1, 0, 0, 1, -1, 1, 0, 1, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 0, 0, 1, -1, 1, 0, -1, 1];0;0.538962114;1;0;0;0;-0.535256679;0;0;0;0.515743778;0.996201095;0;0;0;-0.639065361;0;0
[-1, 0, 0, 1, -1, -1, 0, 1, 1];0;0.739755035;0.231921552;0;0;0;1;0;0;0;0.527478044;0.5227061;0;0;0;0.993499877;0;0
[-1, 0, 0, -1, 1, 1, 0, 1, -1];0;1;0.349245184;0;0;0;1.11;0;0;0;0.997141225;-0.173833648;0;0;0;1.163417631;0;0
[-1, 0, 0, -1, 1, 1, 0, -1, 1];0;-0.321257011;1;0;0;0;0.622155553;0;0;0;-0.618134801;0.999491859;0;0;0;0.496073247;0;0
[-1, 0, 0, -1, 1, -1, 0, 1, 1];0;1;0.219858937;0;0;0;1;0;0;0;0.995912733;-0.252459932;0;0;0;0.998496908;0;0
[-1, 0, 0, -1, -1, 1, 0, 1, 1];0;0.080745028;1;0;0;0;1;0;0;0;-0.067466871;0.992933714;0;0;0;0.998660952;0;0
[1, 0, 0, 1, 1, -1, -1, 0, -1];0;-1.099999993;-0.480291702;0;0;0;0;-0.626459229;0;0;-1.147438671;-0.625399331;0;0;0;0;-0.658327051;0
[1, 0, 0, 1, -1, 1, -1, 0, -1];0;-1.099999997;-0.482254495;0;0;0;0;-0.60218711;0;0;-1.119087243;-0.613488563;0;0;0;0;-0.568496968;0
[1, 0, 0, 1, -1, -1, -1, 0, 1];0;-0.14225259;0.777003103;0;0;0;0;-0.393865038;0;0;-0.200728639;0.521084278;0;0;0;0;-0.644391572;0
[1, 0, 0, -1, 1, 1, -1, 0, -1];0;-0.254393224;-0.602468021;0;0;0;0;0.673000164;0;0;-0.21221119;-0.662748474;0;0;0;0;0.497049589;0
[1, 0, 0, -1, 1, -1, 1, 0, -1];0;0.353928662;1;0;0;0;0;-0.034239065;0;0;-0.157309929;0.996665743;0;0;0;0;-0.13891053;0
[1, 0, 0, -1, -1, 1, 1, 0, -1];0;0.727881563;0.768362441;0;0;0;0;0;0;0;0.520250426;0.511296148;0;0;0;0;0;0
[1, 0, 0, -1, -1, 1, -1, 0, 1];0;0.281646799;1;0;0;0;0;0.28713411;0;0;-0.061709396;0.993416821;0;0;0;0;0.027677123;0
[1, 0, 0, -1, -1, -1, 1, 0, 1];0;0;0;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0
[-1, 0, 0, 1, 1, -1, 1, 0, -1];0;0.467463552;1;0;0;0;0;-0.047019839;0;0;-0.078047791;0.995831803;0;0;0;0;-0.140870554;0
[-1, 0, 0, 1, 1, -1, -1, 0, 1];0;0.420409544;0;0;0;0;0;0.587942765;0;0;0.476173577;0;0;0;0;0;0.553379131;0
